lng,lat
140.196084,37.361351
140.187291,37.383967
140.154043,37.367351
140.148297,37.349544
140.185400,37.377283
140.171618,37.380576
140.173223,37.383568
140.169556,37.371011
140.183258,37.380577
140.189764,37.361344
140.204744,37.356628
140.184781,37.374755
140.200860,37.378780
140.214435,37.362262
140.211949,37.385515
140.223115,37.375523
140.143474,37.358731
140.191428,37.359211
140.166064,37.354140
140.196309,37.381228
140.147125,37.346558
140.215875,37.365881
140.164448,37.373000
140.143820,37.346596
140.180990,37.387017
140.183560,37.362057
140.158990,37.365810
140.191428,37.359211
140.218345,37.379947
140.153049,37.356364
140.098481,37.363045
140.121343,37.362514
140.186131,37.358769
140.131689,37.373022
140.184974,37.362618
140.158490,37.389003
140.200860,37.378780
140.185854,37.373063
140.143599,37.352078
140.192318,37.351221
140.145704,37.321266
140.187802,37.385593
140.214453,37.365499
140.172006,37.385258
140.147792,37.347828
140.186217,37.382062
140.170376,37.386492
-2.805392,54.736364
-3.050354,54.845658
-2.726865,54.296222
-2.637628,54.318207
-3.244721,54.668750
-3.157980,54.169090
-3.271697,54.663616
-2.655684,54.293575
-3.500151,54.543622
-2.915237,54.386073
-3.272351,54.793566
-3.427708,54.381369
-2.600273,54.202102
-3.561512,54.523072
-3.557320,54.628014
-2.786939,54.681755
-3.551969,54.629880
-2.729746,54.640774
-2.962985,54.432616
-2.797938,54.364257
-2.773306,54.331074
-2.948699,54.893765
-2.639799,54.487605
-3.555352,54.629208
-2.781030,54.211131
-2.761428,54.354068
-3.543606,54.642211
-2.264353,54.529990
-2.967136,54.888857
-2.725034,54.932600
-3.114963,54.844902
-2.888705,54.895298
-3.267712,54.215891
-2.978574,54.949066
-2.610167,54.643323
-2.857305,54.672021
-3.212959,54.830662
-2.982876,54.927014
-3.087492,54.581649
-2.916673,54.884126
-2.916017,54.868943
-3.194473,54.143746
-3.238282,54.124069
-2.923133,54.887132
-2.766368,54.676585
-3.236964,54.131183
-2.935241,54.891623
-2.933268,54.893975
-2.487025,54.543407
-2.925312,54.464276
-3.451760,54.704372
-3.594206,54.533341
-2.997917,54.942079
-3.419248,54.390547
-2.747307,54.761719
-3.184394,54.822765
-2.971563,55.007895
-2.982507,54.899068
-3.284363,54.253284
-2.338070,54.531154
-2.318544,54.524018
-2.766398,54.290405
-2.778551,54.656826
-2.880139,54.637976
-3.518705,54.510405
-3.027465,54.900943
-3.234255,54.132739
-3.200925,54.118066
-2.772776,54.343840
-3.342352,54.695208
-3.431478,54.418894
-3.224707,54.833060
-3.215806,54.114232
-2.887446,54.894768
-2.914687,54.368282
-3.554570,54.657439
-3.516353,54.613615
-2.658417,54.522285
-2.817785,54.371674
-2.667265,54.695145
-3.420152,54.665921
-2.431244,54.428046
-3.182880,54.220349
-2.374093,54.448727
-3.206355,54.115405
-2.936053,54.913185
-2.709361,54.955429
-3.202060,54.114999
-3.250571,54.105337
-2.791095,54.688109
-2.742259,54.314912
-3.546636,54.640374
-2.744026,54.327664
-3.202329,54.129557
-3.235039,54.133360
-3.372987,54.660443
-3.556549,54.632158
-2.899152,54.888301
-3.246416,54.668373
-3.567904,54.536651
-2.948702,54.893855
-2.973641,54.861216
-3.181605,54.631096
-3.369249,54.659946
-2.909740,54.193061
-3.233515,54.112973
-2.747240,54.326835
-3.479055,54.708087
-3.585137,54.546582
-3.499248,54.586415
-3.452169,54.576743
-3.517124,54.521929
-3.579985,54.561300
-2.933098,54.893347
-2.401092,54.544352
-2.885429,54.895232
-2.761954,54.920782
-2.928230,54.891857
-3.321485,54.238142
-3.564797,54.625042
-3.555041,54.641345
-2.919687,54.364739
-3.209776,54.112045
-3.099982,54.182846
-3.580585,54.564797
-3.026984,54.630439
-2.918834,54.890041
-3.425754,54.600066
-3.568631,54.531428
-2.745295,54.931130
-2.810214,54.907709
-3.506625,54.517926
-2.712129,54.234746
-2.765426,54.955718
-3.212786,54.183650
-3.102309,54.849152
-3.222171,54.112190
-2.790269,54.693506
-3.225163,54.125462
-2.641692,54.785240
-3.057755,54.550637
-3.335168,54.229453
-3.152501,54.533144
-2.853495,54.778633
-3.521873,54.512522
-3.594497,54.532887
-3.565923,54.537395
-3.582937,54.521714
-3.231151,54.126120
-3.236922,54.114376
-2.717979,54.235880
-2.920824,54.394928
-3.210168,54.156982
-3.117882,54.244248
-2.545576,54.320636
-3.319024,54.855978
-2.855271,54.641660
-3.543310,54.642574
-2.884867,54.876723
-2.947004,54.894587
-3.379490,54.673940
-2.975485,54.879534
-2.986677,54.929320
-3.422471,54.665714
-3.486431,54.718782
-3.536984,54.495343
-2.754589,54.325081
-3.528359,54.483499
-2.758492,54.952346
-2.954489,54.927600
-2.929598,54.890318
-2.968416,54.883724
-2.840226,54.715997
-2.354652,54.465412
-3.211345,54.610131
-3.148308,54.614969
-3.493246,54.629630
-2.932423,54.891106
-2.915246,54.883058
-3.508938,54.618291
-3.568878,54.529807
-3.539761,54.642979
-2.690924,54.571712
-3.556387,54.636025
-2.984978,54.955575
-3.182870,54.219989
-3.196667,54.267489
-3.499337,54.593065
-3.371162,54.822417
-2.777036,54.349475
-3.116876,54.603760
-3.557188,54.543440
-3.363663,54.256188
-2.752704,54.667324
-2.732794,54.188786
-3.234255,54.132739
-2.603569,54.207388
-3.149458,54.093762
-2.935837,54.890450
-2.933050,54.891280
-3.541079,54.636850
-2.708552,54.240879
-2.594652,54.631357
-2.730081,54.754455
-3.055326,54.192323
-3.330409,54.728504
-2.937292,54.906076
-3.556527,54.643753
-3.207019,54.117196
-2.924161,54.467970
-2.965886,54.869186
-2.945484,54.929558
-2.644094,54.495670
-3.545678,54.504760
-3.494969,54.714542
-2.645332,54.329131
-2.759289,54.654612
-3.579302,54.527604
-2.765244,54.806362
-3.574409,54.545015
-3.231398,54.113803
-3.200922,54.117976
-3.539590,54.461965
-2.806283,54.648287
-3.236450,54.113931
-3.538150,54.530471
-3.488667,54.546640
-3.228637,54.123898
-3.404951,54.688207
-3.378285,54.321724
-3.357103,54.760562
-2.982115,54.844522
-2.704281,54.242342
-3.545482,54.642636
-3.421591,54.622764
-2.689056,54.653504
-3.204147,54.675720
-2.844540,54.930660
-3.539253,54.674622
-3.568219,54.528737
-3.096758,54.194200
-2.937500,54.908321
-2.520763,54.315803
-2.932925,54.892629
-2.717153,54.232469
-2.924639,54.891614
-2.908184,54.728358
-2.905969,54.377785
-3.382089,54.672832
-3.505154,54.620675
-2.886067,54.895856
-2.947738,54.919205
-3.277950,54.734371
-2.922689,54.990392
-2.928374,54.891316
-3.374396,54.329588
-2.933206,54.891279
-2.911791,54.369562
-2.723910,54.197827
-3.541720,54.641516
-2.756080,54.673774
-2.753606,54.665791
-2.509508,54.325467
-3.226089,54.110173
-2.910973,54.193412
-2.907062,54.872605
-3.441869,54.731813
-2.638511,54.721541
-2.714826,54.239853
-3.229146,54.115265
-2.926585,54.888095
-2.966539,54.916002
-2.658882,54.531988
-2.951399,54.869390
-3.174614,54.253325
-2.835005,54.884715
-3.223382,54.111728
-2.973731,54.326657
-2.947428,54.925948
-3.535823,54.493201
-2.921585,54.894423
-2.921460,54.888943
-3.239495,54.108327
-3.497630,54.715139
-2.715928,54.612727
-3.581075,54.541512
-2.937479,54.907422
-2.505718,54.604981
-3.001680,54.967840
-2.888064,54.724283
-2.985678,54.901200
-3.497320,54.715142
-2.927696,54.895725
-3.435743,54.536404
-3.165385,54.165513
-2.961462,54.873175
-2.915088,54.882970
-2.849529,54.871224
-3.196454,54.169972
-3.419842,54.665925
-3.557655,54.519167
-2.760344,54.652987
-2.978307,54.873760
-3.095759,54.848851
-2.408052,54.405390
-3.552900,54.638047
-3.385574,54.592983
-3.506517,54.619849
-2.963538,54.429915
-3.186330,54.223011
-3.233356,54.112795
-3.264928,54.114714
-3.386764,54.868883
-3.220956,54.112472
-2.747766,54.660165
-2.884566,54.862976
-3.121566,54.537839
-2.803508,54.774571
-2.935393,54.898182
-3.045946,54.391123
-3.238497,54.785108
-3.210900,54.150593
-3.175541,54.150943
-3.233835,54.123755
-3.014278,54.249748
-3.341326,54.668797
-3.048411,54.992788
-3.554570,54.657439
-3.431307,54.766989
-2.938033,54.897713
-2.745611,54.330260
-2.582231,54.379601
-2.638964,54.315144
-3.553930,54.632552
-3.551694,54.647051
-2.623838,54.331401
-3.234454,54.134265
-2.730906,54.203357
-2.961017,54.262767
-2.946657,54.926313
-2.925583,54.181886
-2.774242,54.918817
-3.550763,54.638884
-3.040881,54.901099
-2.660990,54.289142
-2.894827,54.890130
-2.964471,54.888249
-2.753404,54.663276
-2.879929,54.857527
-3.269688,54.210297
-3.494817,54.714634
-2.773556,54.728393
-2.854739,54.305450
-2.323002,54.501628
-2.803820,54.350198
-3.162594,54.605486
-2.901385,54.876602
-2.967940,54.883369
-3.077999,54.368372
-2.704252,54.653866
-2.782835,54.645834
-3.553662,54.629589
-3.386032,54.592798
-3.562559,54.542382
-3.386136,54.358575
-3.029618,54.378681
-3.177775,54.256530
-2.739500,54.315379
-3.240633,54.110563
-2.618404,54.327924
-3.557655,54.519167
-2.929831,54.893642
-2.997317,54.848442
-2.591791,54.198549
-3.562198,54.565306
-2.717075,54.245682
-3.394260,54.665952
-2.588740,54.468632
-3.145294,54.816131
-3.556882,54.644917
-3.252555,54.802219
-3.189377,54.163571
-3.260050,54.828115
-2.914613,54.882614
-3.465088,54.708167
-2.829288,54.902368
-2.859885,54.235310
-2.954707,54.890663
-2.820745,54.858032
-2.749914,54.969654
-2.752336,54.664181
-3.530980,54.681468
-3.197347,54.142549
-3.533001,54.603338
-2.912567,54.383756
-3.435803,54.529303
-3.557815,54.644995
-3.088021,54.194189
-3.578267,54.524831
-3.303387,54.844463
-3.148426,54.805856
-3.515358,54.695145
-3.538699,54.639487
-3.580357,54.538915
-2.323603,54.499560
-2.940529,54.884393
-3.543435,54.502631
-2.894522,54.205219
-3.546908,54.639382
-3.171478,54.256412
-2.964843,54.189936
-3.339670,54.231111
-2.993159,54.958025
-3.308397,54.618827
-3.410615,54.609950
-2.771694,54.335309
-2.686968,54.225455
-2.725006,54.190361
-2.962039,54.431725
-3.574011,54.570815
-3.567848,54.643966
-2.600934,54.258180
-2.933917,54.888308
-2.974852,54.859768
-2.755624,54.924326
-2.953429,54.882765
-2.947267,54.885868
-2.674229,54.525523
-2.954743,54.931732
-2.986249,54.956463
-3.207830,54.113503
-2.667105,54.287311
-3.506060,54.620034
-2.840149,54.644731
-2.917829,54.982880
-2.757286,54.938065
-3.494552,54.445363
-3.546987,54.506720
-3.432006,54.610597
-3.225807,54.110984
-2.940407,54.912612
-2.879443,54.856632
-3.069967,54.159838
-3.066099,54.164276
-3.539480,54.647836
-3.170521,54.514817
-2.791773,54.691070
-2.944881,54.923811
-2.617342,54.339163
-2.922170,54.475445
-3.558115,54.628543
-3.202643,54.108701
-3.577655,54.557016
-3.561033,54.644054
-2.775518,54.260688
-2.722463,54.193971
-2.746894,54.671764
-2.981673,54.188722
-2.350266,54.475760
-2.961976,54.894739
-3.588945,54.541139
-3.237877,54.115624
-3.163711,54.165889
-3.228480,54.108261
-2.937489,54.907872
-3.235311,54.121943
-3.534810,54.490877
-3.231271,54.104367
-2.636013,54.651188
-3.546024,54.505744
-2.926029,54.181253
-3.385044,54.632085
-3.205699,54.113884
-2.726751,54.211201
-3.420275,54.384602
-3.233587,54.115399
-3.110882,54.120729
-3.587179,54.551409
-3.096758,54.194200
-2.720866,54.392513
-3.564923,54.612187
-2.336060,54.531070
-2.404041,54.545600
-3.200784,54.139639
-3.219622,54.108710
-2.375523,54.806127
-2.971244,55.007628
-3.542815,54.641771
-2.534569,54.597488
-3.162419,54.092469
-2.830716,54.203788
-3.226142,54.111970
-3.246226,54.758337
-3.216149,54.110273
-2.946589,54.930088
-3.444321,54.420359
-2.933979,55.012144
-2.532394,54.774626
-3.448326,54.525110
-3.073794,54.207080
-2.745561,54.319026
-3.225837,54.117186
-2.905592,54.374642
-3.000441,54.369129
-3.590007,54.548586
-2.984326,54.884136
-3.491915,54.444947
-3.113752,54.187752
-2.777033,54.349295
-2.925164,54.464547
-3.559918,54.639215
-3.184755,54.146539
-3.017335,54.454729
-2.833916,54.202868
-2.959340,54.888829
-2.964912,54.284936
-3.394415,54.665950
-3.107307,54.604836
-2.675707,54.558857
-3.401813,54.687165
-3.211390,54.109692
-2.734016,54.274969
-2.742350,54.652200
-2.981065,54.871850
-3.235328,54.665790
-3.539170,54.647840
-3.583847,54.529252
-3.143040,54.603785
-2.268509,54.503919
-3.160495,54.825243
-3.175066,54.150409
-3.203235,54.160826
-3.582474,54.521720
-2.388539,54.540978
-2.568318,54.297523
-3.021333,54.917441
-2.497516,54.325607
-3.299957,54.251319
-2.975724,54.637513
-2.905211,54.378330
-2.785335,54.357060
-2.922068,54.477782
-3.183531,54.151944
-3.584350,54.546233
-3.579103,54.554481
-2.901325,54.894845
-2.877323,54.859434
-2.737071,55.001903
-2.909227,54.878790
-2.632764,54.481890
-3.556459,54.641956
-3.241298,54.117477
-2.611688,54.455487
-3.333112,54.763525
-3.299394,54.778360
-2.912231,54.894494
-2.807399,54.930733
-2.395835,54.544279
-2.874471,54.979515
-2.595557,54.428067
-2.761144,54.305358
-2.721327,54.392420
-3.225526,54.117009
-3.513838,54.520802
-3.587176,54.551319
-3.576395,54.568447
-2.940801,54.896074
-2.937696,54.896637
-3.528294,54.502464
-3.160296,54.823717
-3.314760,54.214847
-3.180286,54.156290
-3.232731,54.112352
-2.810547,54.784499
-3.155309,54.128220
-3.543094,54.640959
-3.554415,54.657441
-3.566055,54.641653
-2.837747,55.061730
-2.979841,54.872759
-3.145845,54.173430
-2.727461,54.356165
-2.349182,54.475224
-3.168128,54.798478
-2.963464,54.891762
-2.741003,54.330558
-3.482947,54.708399
-3.085439,54.218480
-2.896601,54.850665
-3.014772,54.419699
-2.993077,54.866001
-3.399909,54.622836
-3.287971,54.844538
-3.386733,54.749892
-3.552244,54.649290
-2.915388,54.385982
-2.354997,54.309125
-2.757068,54.668555
-2.574294,54.769492
-2.920170,54.715956
-2.930496,54.529484
-3.171012,54.256236
-2.742497,54.328122
-2.746394,54.931483
-2.772156,54.343574
-3.096971,54.213791
-3.233212,54.113066
-3.237054,54.113656
-3.097062,54.194107
-2.946619,54.931346
-3.085051,54.197811
-3.130424,54.601028
-3.162960,54.623727
-3.485202,54.719156
-3.194747,54.116060
-3.216964,54.111973
-3.294049,54.209678
-3.067868,54.848381
-2.659308,54.529649
-2.832085,54.901899
-2.957342,54.883453
-2.727387,54.168866
-2.808440,54.217152
-2.898892,54.342786
-3.074990,54.371005
-2.885181,54.876811
-2.894994,54.981972
-2.973875,54.877390
-3.225212,54.116743
-2.403606,54.438926
-3.248802,54.112635
-3.261053,54.113047
-3.203646,54.111657
-2.891994,54.358116
-3.095578,54.195918
-3.596920,54.515778
-3.543451,54.642213
-2.748518,54.320985
-3.584159,54.529338
-3.210440,54.678713
-2.742709,54.331357
-2.584523,54.993476
-3.525248,54.660958
-3.537269,54.642651
-2.950513,54.891325
-2.986491,54.384343
-2.851039,54.602236
-2.758634,54.669354
-3.560347,54.541152
-3.543027,54.643297
-2.476547,54.440098
-2.487640,54.581959
-3.049046,54.524559
-2.934295,54.897921
-2.716285,54.721107
-3.085579,54.840945
-3.589923,54.530521
-3.419636,54.566614
-2.737040,54.341098
-2.752572,54.324105
-2.763207,54.275686
-3.121813,54.111909
-2.946463,54.931347
-2.926599,54.888724
-3.081271,54.258513
-2.701245,54.596277
-3.591061,54.547853
-3.187970,54.402751
-3.533383,54.658788
-2.743568,54.327846
-3.273875,54.708440
-3.478728,54.442772
-3.227641,54.116089
-2.293539,54.527316
-2.830974,54.931203
-2.949463,54.561062
-2.933077,54.892449
-2.953121,54.882947
-3.586537,54.550788
-3.532072,54.599216
-3.071978,54.207995
-2.667195,54.653087
-2.629332,54.650144
-2.992337,54.905639
-2.929508,54.879625
-2.903617,54.221509
-2.748655,54.320085
-2.465422,54.573778
-3.572381,54.580723
-2.958508,54.893149
-3.374609,54.754344
-3.067817,54.403064
-3.130924,54.103824
-3.535117,54.606098
-2.608156,54.757554
-2.831593,54.968763
-3.159724,54.820038
-3.192335,54.111950
-2.814971,54.896174
-3.048338,54.990003
-2.954696,54.909984
-2.482593,54.573891
-3.233198,54.112617
-3.226135,54.116913
-2.988029,54.422707
-3.207329,54.133102
-3.435821,54.732064
-3.021113,54.853277
-3.331129,54.227880
-3.420426,54.571548
-3.253157,54.104860
-3.223456,54.119457
-2.744055,54.320743
-2.742976,54.329108
-3.410861,54.693082
-2.902680,54.431374
-2.601213,54.424803
-2.949685,54.889264
-2.739650,54.648622
-3.021113,54.853277
-2.743486,54.654979
-2.811333,54.784943
-2.939866,54.882691
-3.224059,54.108755
-3.235846,54.114207
-2.988636,54.255713
-2.724012,54.194860
-3.373460,54.347665
-2.368855,54.277628
-3.530706,54.480233
-3.531257,54.631133
-3.059883,54.614787
-3.218401,54.108813
-2.962335,54.431183
-2.669788,54.518538
-3.528707,54.525918
-2.581728,54.311390
-2.843862,54.741584
-2.896138,54.850849
-3.132643,54.144434
-2.722060,54.197209
-3.568989,54.540771
-3.486406,54.441869
-2.981286,54.829610
-3.363504,54.256010
-2.937343,54.901582
-2.552256,54.600643
-3.576560,54.540672
-3.193907,54.912992
-3.546163,54.644245
-3.141936,54.603076
-3.156300,54.541826
-3.386343,54.870236
-2.762254,54.953132
-2.972056,55.008880
-3.105705,54.121675
-3.518688,54.597317
-3.554270,54.637401
-2.940390,54.401877
-2.727379,54.168417
-3.072397,54.170871
-3.546621,54.644060
-3.439737,54.417088
-3.039868,54.248092
-2.772299,54.351213
-3.251974,54.106221
-3.200915,54.117707
-3.561384,54.548060
-3.582811,54.558387
-3.317057,54.214732
-2.936996,54.906797
-3.314862,54.386785
-2.614140,54.639618
-3.139113,54.601755
-3.210238,54.400373
-3.447034,54.750355
-2.946593,54.890367
-2.950031,54.198952
-2.758978,54.662881
-3.010177,54.383249
-2.806438,54.648285
-2.927703,54.889254
-2.931039,54.397097
-2.954613,54.886709
-2.758877,54.307439
-2.777334,54.226614
-2.642642,54.491724
-2.703011,54.653783
-2.868553,54.639588
-2.714251,54.233206
-3.365440,54.258864
-3.158650,54.253300
-3.370235,54.652386
-2.591275,54.708121
-2.969530,54.865203
-2.983233,54.954421
-3.065316,54.899269
-3.109833,54.190215
-2.747245,54.513410
-2.940078,54.401700
-2.897997,54.871414
-2.721202,54.910337
-2.301331,54.536374
-3.551538,54.512684
-3.550023,54.639792
-3.221583,54.113005
-2.706604,54.351256
-2.732881,54.332136
-3.518394,54.689176
-3.546881,54.638664
-2.926169,54.488536
-3.054612,54.829804
-2.700339,54.245151
-2.490560,54.580329
-2.656678,54.259507
-2.820420,54.372555
-3.531099,54.631045
-3.542746,54.594946
-3.582180,54.554081
-3.019451,54.632749
-2.755108,54.663175
-2.731012,54.642204
-3.298815,54.210077
-2.919404,54.894530
-2.906468,54.728012
-2.532377,54.595610
-2.336318,54.787370
-2.664965,54.952445
-3.488609,54.540798
-3.556236,54.636117
-3.047611,54.244789
-3.222641,54.112545
-3.530470,54.630783
-2.757225,54.668644
-2.764891,54.275406
-2.968918,54.435804
-2.740558,54.331460
-2.909488,54.890381
-2.353375,54.424615
-3.069858,54.209002
-2.931173,54.891025
-3.079016,54.154454
-2.760344,54.652987
-2.582755,54.384002
-3.231951,54.111820
-3.581313,54.543666
-2.716589,54.720745
-3.032349,54.413888
-2.501659,54.602212
-2.988277,54.445803
-3.200565,54.121485
-3.151007,54.171763
-3.208889,54.626512
-3.191273,54.117623
-3.526197,54.466898
-2.429590,54.579123
-3.525548,54.660685
-2.945527,54.931355
-2.540728,54.606806
-2.964882,54.879349
-2.957156,54.882196
-3.211563,54.115623
-3.197157,54.162505
-3.262444,54.254325
-2.562743,54.620276
-2.746682,54.829034
-2.332812,54.321591
-2.346417,54.312295
-2.832026,54.611176
-2.933591,54.339917
-3.585880,54.549808
-3.184913,54.146717
-2.904952,54.380578
-3.531419,54.631310
-2.937695,54.889897
-3.529049,54.621813
-2.534257,54.774438
-2.877010,54.384290
-3.483690,54.639454
-3.574356,54.539623
-2.961451,54.419776
-3.058676,54.221414
-2.975569,54.921681
-2.899813,54.785038
-3.196071,54.268124
-3.526019,54.656724
-3.384848,54.635413
-2.880239,54.857435
-2.860530,54.589857
-2.885275,54.895323
-2.820413,54.903057
-2.697044,54.594953
-2.923034,54.875990
-2.810493,54.704067
-2.574256,54.766796
-2.717844,54.236959
-2.966134,54.886079
-3.254512,54.099094
-3.546263,54.614225
-2.947802,54.888740
-2.967008,54.890026
-3.564797,54.625042
-2.791768,54.291500
-3.146975,54.523490
-3.398996,54.623296
-2.890887,54.810447
-3.063672,54.248693
-3.069156,54.572735
-3.583486,54.547862
-3.545654,54.651262
-3.477860,54.440086
-2.658923,54.534504
-3.123489,54.252914
-2.512962,54.590122
-2.750649,54.665180
-3.580817,54.530820
-3.516651,54.521665
-2.737933,54.656451
-3.271845,54.210634
-2.494363,54.587773
-3.531261,54.631223
-3.019615,54.979014
-3.359928,54.664006
-3.175168,54.159396
-2.694601,54.678725
-3.596930,54.535821
-2.601514,54.634469
-3.517118,54.521749
-3.055792,54.845162
-3.200311,54.782167
-3.116008,54.843275
-3.353186,54.666418
-2.966158,54.265962
-2.754644,54.319689
-3.197477,54.173557
-3.231372,54.283048
-3.205699,54.113884
-3.330479,54.654806
-2.528857,54.323586
-3.086846,54.922804
-3.382850,54.676958
-3.568555,54.529452
-2.624563,54.206652
-3.012101,54.916350
-3.589554,54.548861
-3.114510,54.255783
-3.107391,54.161926
-2.743898,54.320564
-2.714642,54.317955
-2.923484,54.929727
-3.509655,54.650188
-2.753111,54.664176
-2.983863,54.884319
-2.933420,54.893794
-2.950846,54.274442
-2.938956,54.897166
-3.224379,54.114414
-2.930155,54.894178
-2.744199,54.328741
-3.548049,54.644940
-2.825826,54.610859
-2.948239,54.541659
-3.410758,54.609589
-3.180870,54.792693
-2.914053,54.235720
-3.199596,54.621302
-2.931981,54.932717
-2.521329,54.590985
-2.966783,54.174552
-3.191414,54.611587
-3.228638,54.608519
-3.243146,54.107661
-3.043528,54.247162
-2.870602,54.350723
-3.159421,54.825793
-2.944985,54.894963
-2.947349,54.889372
-2.942371,54.916551
-2.591679,54.437073
-3.130280,54.590244
-2.835495,54.250671
-2.951478,54.892575
-3.558696,54.542432
-2.570099,54.924170
-2.931843,54.879517
-3.011881,54.975933
-3.588283,54.547979
-2.713615,54.231951
-3.228996,54.115356
-3.222696,54.109218
-2.717262,54.318299
-3.559684,54.645240
-3.283502,54.846023
-3.087168,54.196714
-3.187264,54.153974
-2.921198,54.809142
-3.253886,54.103684
-2.973946,54.860944
-2.927682,54.874786
-2.936179,54.898446
-3.219163,54.108715
-3.576399,54.552539
-3.559680,54.645150
-2.793680,54.931453
-3.546469,54.644151
-3.573413,54.571362
-3.280009,54.661731
-2.718512,54.890672
-3.592301,54.547926
-3.130278,54.813396
-3.189229,54.115666
-2.835106,54.610346
-2.716606,54.236337
-2.933771,54.895499
-3.490592,54.709473
-2.952400,54.892029
-3.213600,54.127736
-2.743507,54.324431
-2.749113,54.336799
-3.225985,54.117005
-3.196369,54.135189
-3.288135,54.211809
-3.189430,54.607292
-2.932435,54.891645
-2.747527,54.325665
-3.595627,54.545995
-2.745867,54.658020
-2.751176,54.660144
-2.730310,54.204349
-2.928469,54.881880
-2.810030,54.298299
-2.491663,54.582032
-2.934613,54.891448
-2.647795,54.505177
-2.881439,54.926714
-3.025408,54.432102
-2.681234,54.324260
-3.227641,54.116089
-2.895545,54.217075
-3.434807,54.562570
-3.262193,54.667131
-3.159070,54.808091
-2.922843,54.642242
-2.707685,54.315659
-2.948964,54.552887
-2.752484,54.663821
-3.215659,54.109200
-3.125497,54.180093
-3.098158,54.610042
-3.087472,54.196621
-2.917883,54.642190
-2.721316,54.321600
-3.487822,54.710137
-3.540304,54.513816
-3.208536,54.116732
-3.562624,54.531955
-3.508638,54.618564
-3.552194,54.643898
-2.859196,54.592652
-2.576809,54.322378
-3.229689,54.112922
-2.696229,54.674133
-2.992080,54.634774
-2.981681,54.845873
-2.480106,54.572822
-2.644791,54.490904
-2.932605,54.892272
-3.549416,54.644204
-3.496379,54.714884
-3.224917,54.117105
-3.055792,54.845162
-3.123032,54.810228
-2.940247,54.912434
-2.798656,54.930521
-3.541644,54.598555
-3.231608,54.120902
-3.204512,54.115154
-3.199981,54.117177
-3.233823,54.113060
-3.456282,54.678973
-3.505067,54.450356
-2.870960,54.672463
-2.753180,54.323742
-3.243146,54.107661
-3.438131,54.670113
-3.563094,54.629108
-3.449962,54.675724
-2.917282,54.388035
-2.852962,54.930422
-2.944295,54.885442
-2.677995,54.323649
-2.911286,54.381519
-3.596263,54.538526
-2.743508,54.324521
-2.669525,54.322798
-2.669525,54.322798
-2.714190,54.238599
-2.669986,54.322795
-2.950831,54.891592
-2.341628,54.531683
-3.522589,54.506850
-2.773125,54.664949
-3.001244,54.767977
-3.559485,54.627896
-3.543439,54.502721
-2.757928,54.339440
-3.248862,54.104456
-2.502650,54.607240
-2.907146,54.876379
-2.914687,54.368282
-3.272849,54.228330
-3.213154,54.128190
-3.164014,54.165796
-3.184064,54.181329
-3.220653,54.112565
-2.742649,54.319494
-2.871480,54.224891
-2.728699,54.182519
-2.989554,54.881217
-3.389305,54.702498
-3.206382,54.829379
-3.231413,54.766937
-3.555725,54.614643
-3.405149,54.743298
-3.074401,54.206805
-2.931991,54.879157
-3.213989,54.114879
-2.736092,54.657541
-3.578598,54.561408
-3.201205,54.180620
-3.373255,54.654598
-3.303204,54.722778
-2.773533,54.228436
-2.736907,54.941785
-3.354086,54.660836
-3.177104,54.823645
-3.596758,54.535374
-2.936023,54.898447
-3.236600,54.113840
-2.953323,54.891483
-3.542890,54.643748
-2.945689,54.891722
-3.224494,54.113155
-3.232509,54.140936
-2.645166,54.308730
-3.366894,54.335246
-3.439737,54.417088
-2.758480,54.669445
-2.742861,54.331266
-2.944985,54.894963
-2.727127,54.354639
-3.514150,54.520888
-2.900756,54.876337
-2.935397,54.891622
-2.621986,54.463253
-2.789957,54.685420
-2.924273,54.930080
-2.592620,54.438147
-2.759253,54.336197
-3.002414,54.380617
-3.186960,54.820044
-3.585453,54.546758
-2.739125,54.337310
-3.589358,54.500059
-2.929897,54.896517
-2.745294,54.329723
-3.543157,54.671247
-3.508222,54.519344
-3.582090,54.559745
-3.584979,54.546494
-2.856123,54.238842
-3.078021,54.363338
-3.566843,54.537204
-2.909069,54.878701
-2.928966,54.889964
-3.495397,54.540445
-3.243152,54.271243
-3.225526,54.117009
-2.652384,54.298626
-2.760223,54.671411
-2.929826,54.893462
-3.546144,54.639662
-2.943163,54.930384
-3.568226,54.528917
-2.837796,54.348978
-2.612204,54.686000
-2.675756,54.748569
-3.198954,54.176958
-3.268749,54.209678
-2.937334,54.638985
-3.250455,54.101473
-2.962343,54.431543
-2.618112,54.462104
-2.776389,54.714086
-2.774766,54.343288
-2.458340,54.796946
-2.750134,54.662487
-3.179998,54.821460
-2.694776,54.407046
-2.966762,55.009821
-3.519461,54.522439
-3.146695,54.816118
-2.653236,54.507394
-2.888861,54.895296
-2.359239,54.460725
-2.895815,54.850312
-2.690766,54.571533
-2.943745,54.895242
-2.969472,54.888749
-3.004467,54.634492
-2.909231,54.878970
-2.877197,54.638088
-3.372468,54.654248
-3.470581,54.555310
-3.429141,54.608384
-2.881323,54.857158
-2.725198,54.306298
-2.583718,54.375909
-2.711932,54.267821
-3.496808,54.713891
-3.306878,54.846493
-3.587028,54.551501
-3.559914,54.639126
-2.803181,54.930492
-3.567048,54.526415
-2.664831,54.270068
-2.746896,54.316322
-2.727516,54.298286
-2.722911,54.351159
